TargetName	FLT_TX_2 | 003 | Full ROI	FLT_TX_2 | 007 | Full ROI	FLT_TX_2 | 011 | Full ROI	GC_SAL_2 | 001 | Full ROI	GC_SAL_2 | 005 | Full ROI	GC_SAL_2 | 009 | Full ROI	GC_TX_2 | 003 | Full ROI	GC_TX_2 | 007 | Full ROI	GC_TX_2 | 011 | Full ROI	FLT_SAL_2 | 003 | Full ROI	FLT_SAL_2 | 007 | Full ROI	FLT_SAL_2 | 011 | Full ROI
Smoc1	35.73492821	23.1244691	27.51589472	28.43747971	28.25161383	25.89731268	30.28776618	20.75272868	23.65002521	28.58794257	20.0115598	17.53822095
Fut8	24.29975118	31.12909302	25.01444975	25.27775974	26.68207973	25.89731268	32.45117805	38.54078183	27.28849063	29.73146027	30.0173397	37.32493176
Sike1	40.02311959	34.68670365	30.0173397	36.86339963	36.09928434	32.96021614	34.61458992	34.83493742	35.47503782	34.87728993	37.8790239	36.87523378
Ndufa1	37.16432534	52.4747568	51.27962198	49.5022795	57.28799471	40.02311959	40.02311959	51.8818217	38.20388689	53.74533203	51.45829662	52.61466284
Zfp148	70.04045929	91.60847374	67.53901432	69.5138393	62.78136407	58.85752882	63.82065016	87.457928	68.22122658	65.75226791	71.46985642	71.5019777
Cnst	30.0173397	23.1244691	36.27095213	28.43747971	49.4403242	41.20027017	41.10482553	25.94091085	37.29427053	42.310155	33.59083252	32.82795203
Cmss1	31.44673682	24.01387176	18.76083731	15.79859984	15.69534102	23.54301153	29.20606024	19.27039092	24.55964157	20.0115598	20.72625836	31.92855608
Peli3	45.74070811	40.02311959	42.52456457	32.65043967	43.94695485	32.96021614	36.77800179	35.57610631	48.20966678	38.87960189	45.02600954	35.52613986
Col9a2	25.72914831	17.78805315	38.77239711	31.59719968	28.25161383	22.36586095	24.8792365	28.90558637	19.10194344	25.72914831	18.58216267	22.03520068
Olfr1216	15.72336841	23.1244691	20.0115598	21.06479979	25.89731268	23.54301153	19.47070683	16.30571539	24.55964157	20.58331865	12.86457416	16.638825
Zfp341	25.72914831	34.68670365	57.53323442	47.39579952	36.88405139	34.13736671	32.45117805	45.21130176	36.38465418	41.73839615	36.44962677	37.77462973
Cluap1	30.0173397	24.90327441	37.52167462	25.27775974	25.11254563	29.42876441	33.53288398	35.57610631	24.55964157	18.86804209	22.87035405	26.53218041
Sh3tc2	15.72336841	17.78805315	25.01444975	17.90507982	26.68207973	12.94865634	8.65364748	29.64675526	23.65002521	30.87497797	16.43806698	24.73338851
Lpar1	32.87613395	23.1244691	27.51589472	22.11803978	32.96021614	29.42876441	25.96094244	34.09376854	36.38465418	28.58794257	37.8790239	30.12976419
P2ry1	18.58216267	19.56685847	21.26228228	22.11803978	21.18871037	27.07446326	30.28776618	16.30571539	32.74618876	18.86804209	25.72914831	21.13580473
Adi1	35.73492821	22.23506644	27.51589472	36.86339963	31.39068203	28.25161383	25.96094244	33.35259966	22.74040886	41.73839615	29.30264113	31.47885811
Olfr64	21.44095693	17.78805315	21.26228228	13.69211986	19.61917627	24.7201621	16.22558902	16.30571539	14.55386167	21.1550775	29.30264113	19.33701284
Csdc2	40.02311959	55.14296477	60.03467939	57.92819941	65.13566522	43.55457132	59.49382642	72.63455038	44.57120137	62.89347365	46.45540667	52.61466284
Olfr391	22.87035405	12.45163721	25.01444975	12.63887987	22.75824448	21.18871037	24.8792365	26.68207973	19.10194344	25.72914831	24.29975118	19.78671081
Parm1	42.88191385	29.3502877	21.26228228	24.22451975	35.31451729	30.60591498	35.69629585	31.12909302	38.20388689	33.73377223	32.16143539	31.02916014
Zfp831	21.44095693	22.23506644	25.01444975	25.27775974	27.46684678	30.60591498	21.6341187	22.97623532	25.46925792	24.58563061	15.72336841	18.43761689
Unk	22.87035405	30.23969036	17.51011482	23.17127977	24.32777858	35.31451729	20.55241276	34.83493742	24.55964157	25.72914831	16.43806698	26.98187838
Gab2	17.15276554	28.46088504	17.51011482	27.38423972	28.25161383	27.07446326	25.96094244	15.56454651	27.28849063	22.2985952	20.0115598	32.37825405
Orc5	24.29975118	32.90789833	25.01444975	25.27775974	36.88405139	25.89731268	17.30729496	22.23506644	26.37887428	33.16201338	32.16143539	25.18308649
Gm17695	22.87035405	23.1244691	25.01444975	21.06479979	21.18871037	24.7201621	35.69629585	28.16441749	24.55964157	27.44442486	17.8674641	15.28973108
Nol9	25.72914831	35.57610631	21.26228228	42.12959957	30.60591498	40.02311959	33.53288398	24.45857309	34.56542147	29.73146027	29.30264113	33.27765
Ncstn	37.16432534	37.35491162	42.52456457	28.43747971	29.82114793	36.49166787	30.28776618	34.09376854	25.46925792	45.16894926	37.8790239	32.37825405
Pdcd2l	27.15854544	26.68207973	33.76950716	25.27775974	31.39068203	24.7201621	37.85970772	28.16441749	39.11350324	36.59256649	27.873244	28.78067027
Anapc13	34.30553108	32.01849568	33.76950716	37.91663962	43.1621878	28.25161383	34.61458992	33.35259966	46.39043408	43.4536727	29.30264113	36.42553581
Dixdc1	11.43517703	16.8986505	17.51011482	16.85183983	15.69534102	18.83440922	20.55241276	22.23506644	22.74040886	29.73146027	20.0115598	24.28369054
Txndc16	38.59372247	28.46088504	28.76661721	26.33099973	44.7317219	40.02311959	32.45117805	42.98779512	32.74618876	41.1666373	40.02311959	29.68006622
Irx4	10.0057799	15.11984518	15.00866985	9.479159904	24.32777858	15.30295749	19.47070683	20.0115598	26.37887428	24.01387176	22.15565549	16.18912703
Gba2	41.45251672	47.13834086	33.76950716	34.75691965	38.45358549	30.60591498	30.28776618	38.54078183	31.8365724	32.01849568	47.17010524	47.66798513
E330034G19Rik	24.29975118	18.67745581	20.0115598	16.85183983	18.04964217	21.18871037	12.98047122	19.27039092	20.92117615	26.30090716	26.44384687	24.28369054
Peg3	137.2221243	171.6547129	130.0751387	82.15271917	83.97007444	96.52634726	106.0071816	105.98715	95.50971721	121.7846353	148.6573014	121.8681507
Olfr549	18.58216267	17.78805315	26.26517223	42.12959957	24.32777858	28.25161383	21.6341187	17.04688427	27.28849063	27.44442486	18.58216267	26.53218041
Clca2	17.15276554	16.00924784	20.0115598	15.79859984	14.91057397	11.77150576	22.71582463	15.56454651	20.92117615	21.72683635	20.72625836	23.83399257
Garre1	24.29975118	34.68670365	32.51878467	20.0115598	27.46684678	34.13736671	34.61458992	31.12909302	33.65580511	29.15970142	33.59083252	26.98187838
Prdx6	25.72914831	22.23506644	32.51878467	17.90507982	32.96021614	28.25161383	22.71582463	28.16441749	38.20388689	37.73608419	45.02600954	35.07644189
Sh3gl3	34.30553108	30.23969036	23.76372726	32.65043967	29.82114793	38.84596902	38.94141366	28.16441749	21.83079251	40.02311959	32.16143539	39.12372365
Olfr131	24.29975118	20.45626113	20.0115598	22.11803978	32.96021614	23.54301153	19.47070683	23.7174042	24.55964157	26.30090716	18.58216267	22.93459662
Stkld1	21.44095693	18.67745581	17.51011482	21.06479979	22.75824448	17.65725864	18.38900089	22.97623532	25.46925792	17.72452439	26.44384687	20.68610676
Nckipsd	38.59372247	31.12909302	36.27095213	45.28931954	33.74498319	40.02311959	40.02311959	48.91714617	31.8365724	40.59487845	35.02022965	40.92251554
Tecpr2	25.72914831	22.23506644	25.01444975	22.11803978	30.60591498	29.42876441	22.71582463	20.0115598	27.28849063	25.72914831	31.44673682	27.43157635
Sult2b1	20.0115598	24.01387176	23.76372726	27.38423972	28.25161383	24.7201621	20.55241276	20.0115598	26.37887428	24.01387176	25.01444975	26.08248243
Pbx3	10.0057799	17.78805315	21.26228228	26.33099973	24.32777858	32.96021614	18.38900089	29.64675526	22.74040886	19.43980095	20.0115598	24.73338851
Defa17	64.32287078	43.58073023	52.53034447	72.67355926	54.14892651	50.61747478	57.33041455	51.14065282	45.48081772	61.17819709	60.03467939	57.11164257
Gab1	45.74070811	32.01849568	28.76661721	41.07635958	43.1621878	35.31451729	36.77800179	28.90558637	41.8423523	44.02543155	40.02311959	33.27765
Iqub	28.58794257	18.67745581	21.26228228	23.17127977	34.52975024	29.42876441	25.96094244	25.19974197	30.0173397	28.58794257	25.01444975	20.68610676
Bfsp2	12.86457416	17.78805315	16.25939234	17.90507982	18.04964217	25.89731268	20.55241276	19.27039092	23.65002521	24.01387176	17.8674641	20.23640878
Rab39b	45.74070811	50.69595149	47.52745452	49.5022795	36.09928434	31.78306556	41.10482553	48.17597729	50.02889949	48.02774351	51.45829662	47.21828716
Olfr1341	25.72914831	22.23506644	13.75794736	20.0115598	28.25161383	20.0115598	21.6341187	22.97623532	20.0115598	23.44211291	25.01444975	22.93459662
Olfr309	21.44095693	21.34566378	20.0115598	23.17127977	27.46684678	17.65725864	14.06217715	20.75272868	17.28271073	21.1550775	25.01444975	23.83399257
Gfm2	37.16432534	39.13371694	30.0173397	28.43747971	37.66881844	44.7317219	35.69629585	38.54078183	31.8365724	40.59487845	32.87613395	43.17100541
Stfa2	34.30553108	26.68207973	22.51300477	26.33099973	29.03638088	29.42876441	22.71582463	20.0115598	22.74040886	40.02311959	23.58505262	23.83399257
Sprr2i	102.9165932	72.93101793	81.29696168	70.56707928	79.26147214	57.68037824	93.02671041	80.78740807	80.95585554	85.19206885	65.03756934	74.64986351
Cotl1	34.30553108	56.92177009	53.78106696	56.87495942	44.7317219	61.21182997	56.24870862	70.41104373	57.30583033	53.74533203	62.89347365	61.15892432
Fancg	28.58794257	34.68670365	28.76661721	31.59719968	31.39068203	25.89731268	22.71582463	36.31727519	29.10772334	29.15970142	25.01444975	29.23036824
Gdf10	18.58216267	19.56685847	16.25939234	23.17127977	21.18871037	24.7201621	12.98047122	22.23506644	26.37887428	26.87266601	20.72625836	26.98187838
Akt1s1	40.02311959	48.02774351	41.27384208	38.96987961	49.4403242	43.55457132	48.67676707	48.17597729	50.93851585	40.02311959	40.73781816	41.37221351
Nlrp4e	77.18744493	60.47938072	55.03178944	63.19439936	60.42706292	51.79462536	58.41212049	54.10532834	50.93851585	61.17819709	58.60528226	55.76254865
Ces1e	35.73492821	27.57148239	32.51878467	52.66199947	33.74498319	23.54301153	27.04264837	27.42324861	30.92695605	32.59025453	25.01444975	29.68006622
Btf3	112.9223731	102.2813056	95.05490904	69.5138393	88.67867675	87.10914265	82.20965106	85.97559024	95.50971721	78.90272149	85.04912914	98.48385608
Asb1	30.0173397	20.45626113	16.25939234	22.11803978	23.54301153	23.54301153	21.6341187	21.49389756	33.65580511	25.15738946	28.58794257	18.88731486
Dennd2d	14.29397128	13.34103986	22.51300477	25.27775974	18.04964217	30.60591498	30.28776618	20.0115598	23.65002521	25.72914831	27.873244	23.38429459
Deptor	28.58794257	30.23969036	23.76372726	23.17127977	20.40394332	29.42876441	24.8792365	20.75272868	21.83079251	21.72683635	30.73203826	27.43157635
Olfr218	18.58216267	24.90327441	17.51011482	20.0115598	18.83440922	24.7201621	32.45117805	22.97623532	21.83079251	33.73377223	19.29686123	24.73338851
Gins3	21.44095693	23.1244691	25.01444975	17.90507982	23.54301153	12.94865634	19.47070683	20.75272868	29.10772334	20.58331865	16.43806698	18.88731486
Pja2	102.9165932	113.8435402	126.3229712	97.95131901	88.67867675	70.62903458	116.824241	95.6107857	119.1597424	114.3517703	90.76671765	109.7263054
Btbd1	48.59950236	53.36415946	43.77528706	54.76847945	58.85752882	43.55457132	54.08529675	70.41104373	60.03467939	54.88884973	49.31420093	54.8631527
Srarp	21.44095693	24.90327441	13.75794736	17.90507982	22.75824448	24.7201621	30.28776618	36.31727519	27.28849063	28.01618372	22.15565549	23.38429459
Naaladl1	21.44095693	17.78805315	15.00866985	11.58563988	29.03638088	23.54301153	23.79753057	19.27039092	15.46347803	17.15276554	23.58505262	14.84003311
Ada	21.44095693	15.11984518	26.26517223	18.95831981	14.91057397	48.26317363	22.71582463	26.68207973	27.28849063	25.15738946	24.29975118	22.48489865
Btbd16	17.15276554	17.78805315	20.0115598	21.06479979	23.54301153	21.18871037	25.96094244	20.0115598	27.28849063	23.44211291	25.72914831	17.53822095
Apbb1	158.6630812	165.4288943	152.5881435	132.7082387	153.0295749	122.4236599	131.9681241	154.9042962	134.6232205	144.0832305	145.7985071	175.8319074
Fam219b	31.44673682	25.79267707	26.26517223	18.95831981	27.46684678	12.94865634	28.12435431	18.52922203	28.19810699	30.87497797	22.87035405	29.68006622
Ehbp1l1	15.72336841	16.00924784	16.25939234	16.85183983	20.40394332	28.25161383	20.55241276	25.19974197	23.65002521	17.72452439	30.0173397	20.68610676
Cp	24.29975118	15.11984518	17.51011482	33.70367966	24.32777858	25.89731268	22.71582463	19.27039092	26.37887428	29.73146027	23.58505262	22.48489865
Cstdc5	25.72914831	23.1244691	21.26228228	32.65043967	29.82114793	37.66881844	24.8792365	27.42324861	28.19810699	25.72914831	25.72914831	19.78671081
Pappa2	21.44095693	16.8986505	23.76372726	11.58563988	20.40394332	20.0115598	21.6341187	17.78805315	21.83079251	29.15970142	20.72625836	31.92855608
Pfn2	40.02311959	72.93101793	76.29407173	63.19439936	61.21182997	57.68037824	57.33041455	68.92870597	70.95007564	73.75689182	82.90503345	66.5553
Lratd1	27.15854544	20.45626113	17.51011482	12.63887987	21.97347742	31.78306556	35.69629585	31.12909302	33.65580511	23.44211291	33.59083252	24.28369054
Tnfrsf25	30.0173397	6.225818604	21.26228228	24.22451975	21.18871037	34.13736671	30.28776618	24.45857309	28.19810699	16.00924784	18.58216267	13.04124122
Bpifb1	28.58794257	15.11984518	17.51011482	21.06479979	25.89731268	18.83440922	16.22558902	20.0115598	22.74040886	17.15276554	22.15565549	17.53822095
Pdha1	30.0173397	36.46550896	35.02022965	35.81015964	24.32777858	24.7201621	29.20606024	37.79961295	31.8365724	36.02080763	38.59372247	40.47281757
Nsrp1	34.30553108	32.01849568	25.01444975	35.81015964	31.39068203	35.31451729	30.28776618	25.94091085	29.10772334	26.30090716	25.72914831	33.72734797
Ptpn14	25.72914831	17.78805315	23.76372726	21.06479979	21.18871037	36.49166787	42.18653146	30.38792414	35.47503782	27.44442486	32.87613395	26.53218041
Olfr1406	17.15276554	16.00924784	22.51300477	20.0115598	28.25161383	25.89731268	19.47070683	22.23506644	31.8365724	27.44442486	20.72625836	18.43761689
Prickle2	45.74070811	72.04161527	63.78684685	48.44903951	51.00985831	50.61747478	59.49382642	75.5992259	51.8481322	45.74070811	60.74937796	75.54925946
Rnf25	48.59950236	40.02311959	28.76661721	34.75691965	33.74498319	35.31451729	38.94141366	34.09376854	40.93273595	26.87266601	42.16721529	40.02311959
Spindoc	28.58794257	37.35491162	36.27095213	24.22451975	31.39068203	34.13736671	35.69629585	38.54078183	28.19810699	30.87497797	30.73203826	36.42553581
Abcb7	17.15276554	26.68207973	17.51011482	21.06479979	25.89731268	25.89731268	30.28776618	18.52922203	27.28849063	30.30321912	20.72625836	24.73338851
Dnmt1	40.02311959	32.90789833	46.27673203	31.59719968	46.301256	38.84596902	35.69629585	27.42324861	42.75196866	37.16432534	26.44384687	33.27765
B4galnt2	67.18166503	50.69595149	57.53323442	80.04623919	61.21182997	52.97177593	56.24870862	54.84649722	47.30005043	65.75226791	45.74070811	40.47281757
C1galt1	28.58794257	22.23506644	30.0173397	33.70367966	28.25161383	41.20027017	30.28776618	29.64675526	23.65002521	23.44211291	30.73203826	22.48489865
Bin1	40.02311959	48.91714617	68.7897368	48.44903951	65.92043227	74.16048631	48.67676707	75.5992259	80.95585554	56.60412628	70.75515785	64.75650811
Fbxw18	22.87035405	19.56685847	21.26228228	16.85183983	21.18871037	22.36586095	20.55241276	17.78805315	21.83079251	26.87266601	30.73203826	25.63278446
Serpinf1	21.44095693	32.01849568	33.76950716	25.27775974	21.18871037	41.20027017	20.55241276	28.16441749	32.74618876	34.30553108	34.30553108	30.57946216
Gm45623	24.29975118	24.01387176	13.75794736	22.11803978	21.18871037	23.54301153	16.22558902	22.97623532	22.74040886	26.30090716	27.15854544	22.48489865
Sh2d2a	28.58794257	18.67745581	15.00866985	15.79859984	20.40394332	18.83440922	23.79753057	31.12909302	15.46347803	24.58563061	19.29686123	24.28369054
Mmadhc	18.58216267	24.90327441	32.51878467	26.33099973	26.68207973	24.7201621	22.71582463	20.75272868	40.02311959	30.87497797	30.73203826	25.18308649
Zfp997	10.0057799	12.45163721	21.26228228	18.95831981	18.83440922	20.0115598	20.55241276	28.16441749	15.46347803	26.87266601	24.29975118	30.57946216
Evl	104.3459904	99.61309766	85.04912914	102.164279	82.40054034	67.09758285	89.7815926	94.86961682	93.69048451	76.61568608	73.61395211	82.29472905
Kcnj10	25.72914831	34.68670365	16.25939234	28.43747971	41.5926537	36.49166787	37.85970772	31.8702619	42.75196866	35.44904878	54.31709088	30.57946216
Rtel1	24.29975118	30.23969036	26.26517223	31.59719968	33.74498319	27.07446326	33.53288398	37.79961295	25.46925792	28.58794257	32.87613395	29.68006622
Osgep	38.59372247	28.46088504	32.51878467	40.02311959	36.88405139	36.49166787	30.28776618	39.28195071	40.93273595	46.31246696	31.44673682	31.92855608
Cinp	37.16432534	39.13371694	43.77528706	43.18283956	33.74498319	29.42876441	48.67676707	34.09376854	44.57120137	38.87960189	28.58794257	49.01707905
Gap43	47.17010524	87.16146045	78.7955167	126.3887987	103.5892507	84.75484149	99.51694602	107.4694878	87.32317002	55.46060858	74.32865068	129.0633182
Gask1a	21.44095693	19.56685847	18.76083731	27.38423972	27.46684678	30.60591498	20.55241276	15.56454651	29.10772334	20.58331865	17.8674641	25.18308649
Stk19	34.30553108	25.79267707	31.26806218	45.28931954	38.45358549	27.07446326	28.12435431	37.79961295	31.8365724	28.01618372	37.16432534	32.82795203
Nek4	37.16432534	29.3502877	17.51011482	26.33099973	28.25161383	21.18871037	30.28776618	28.16441749	20.92117615	30.87497797	21.44095693	33.27765
Sirpa	87.19322483	84.49325248	82.54768416	87.41891911	80.04623919	80.04623919	81.12794512	83.7520836	83.68470461	72.61337412	82.90503345	86.34201081
Olfr1335	25.72914831	19.56685847	30.0173397	29.4907197	22.75824448	29.42876441	24.8792365	20.75272868	27.28849063	30.30321912	26.44384687	30.12976419
Cers2	28.58794257	47.13834086	42.52456457	34.75691965	51.79462536	41.20027017	46.5133552	40.76428848	53.66736491	52.60181432	59.31998083	49.46677703
Prorp	21.44095693	20.45626113	18.76083731	29.4907197	29.03638088	30.60591498	15.14388309	27.42324861	16.37309438	25.15738946	29.30264113	23.38429459
Odf2	45.74070811	51.58535414	51.27962198	37.91663962	50.22509126	31.78306556	50.84017894	41.50545736	39.11350324	42.310155	45.02600954	58.91043446
4931406B18Rik	25.72914831	24.01387176	16.25939234	22.11803978	21.97347742	21.18871037	15.14388309	32.61143078	19.10194344	27.44442486	36.44962677	24.73338851
Cox6c	101.4871961	128.0739827	122.5708038	104.2707589	97.31111431	77.69193804	144.9485953	113.3988389	119.1597424	112.0647349	122.928153	108.8269095
Vnn1	32.87613395	17.78805315	30.0173397	28.43747971	30.60591498	24.7201621	17.30729496	21.49389756	26.37887428	22.87035405	25.01444975	23.83399257
Fam126b	45.74070811	56.03236743	42.52456457	51.60875948	47.08602305	40.02311959	59.49382642	52.62299058	39.11350324	45.16894926	38.59372247	43.17100541
Add2	71.46985642	75.5992259	75.04334924	71.62031927	60.42706292	49.4403242	60.57553236	58.55234163	59.12506304	58.31940284	60.74937796	71.05227973
Sh2d1b2	22.87035405	19.56685847	20.0115598	16.85183983	32.96021614	24.7201621	33.53288398	28.90558637	23.65002521	25.15738946	24.29975118	20.68610676
Lrrtm4	37.16432534	32.01849568	25.01444975	29.4907197	30.60591498	27.07446326	27.04264837	38.54078183	30.0173397	21.72683635	42.88191385	34.17704595
Olfml2b	24.29975118	32.01849568	45.02600954	33.70367966	33.74498319	31.78306556	27.04264837	24.45857309	24.55964157	32.01849568	31.44673682	28.3309723
Pde5a	38.59372247	24.01387176	20.0115598	17.90507982	17.26487512	20.0115598	20.55241276	25.94091085	29.10772334	33.16201338	25.01444975	26.98187838
C4b	14.29397128	22.23506644	26.26517223	23.17127977	22.75824448	25.89731268	24.8792365	25.94091085	30.92695605	29.73146027	29.30264113	22.48489865
Trpc3	32.87613395	24.01387176	15.00866985	23.17127977	22.75824448	25.89731268	33.53288398	24.45857309	20.92117615	25.15738946	23.58505262	30.57946216
Spic	18.58216267	25.79267707	23.76372726	32.65043967	16.48010807	15.30295749	24.8792365	20.75272868	29.10772334	28.58794257	22.87035405	23.38429459
Pwp1	45.74070811	44.47013288	47.52745452	27.38423972	48.65555715	54.14892651	49.75847301	38.54078183	42.75196866	42.310155	41.45251672	40.02311959
2200002D01Rik	40.02311959	32.90789833	36.27095213	37.91663962	32.17544909	37.66881844	32.45117805	25.94091085	34.56542147	38.87960189	30.73203826	19.78671081
Kdm4d	22.87035405	18.67745581	21.26228228	29.4907197	28.25161383	27.07446326	29.20606024	27.42324861	24.55964157	36.59256649	35.73492821	24.73338851
Pcdhac1	21.44095693	27.57148239	20.0115598	22.11803978	23.54301153	21.18871037	24.8792365	21.49389756	29.10772334	25.15738946	25.01444975	22.03520068
Akap8	52.88769375	42.69132757	41.27384208	36.86339963	45.51648895	52.97177593	45.43164927	51.14065282	48.20966678	43.4536727	42.88191385	50.81587095
Fbxo2	21.44095693	36.46550896	37.52167462	17.90507982	29.82114793	17.65725864	19.47070683	26.68207973	27.28849063	27.44442486	30.73203826	28.3309723
Padi6	30.0173397	22.23506644	23.76372726	17.90507982	29.82114793	35.31451729	22.71582463	19.27039092	28.19810699	30.30321912	26.44384687	23.38429459
Zfp60	27.15854544	16.8986505	28.76661721	20.0115598	20.40394332	25.89731268	20.55241276	24.45857309	18.19232709	19.43980095	17.15276554	28.78067027
Nek11	22.87035405	24.90327441	30.0173397	20.0115598	19.61917627	22.36586095	25.96094244	17.78805315	22.74040886	25.72914831	21.44095693	19.78671081
Cyp2d40	17.15276554	22.23506644	18.76083731	22.11803978	20.40394332	23.54301153	20.55241276	24.45857309	22.74040886	32.59025453	22.87035405	19.33701284
Flrt3	30.0173397	20.45626113	23.76372726	17.90507982	16.48010807	24.7201621	22.71582463	22.97623532	20.0115598	22.87035405	25.01444975	19.78671081
Ogfod1	37.16432534	32.90789833	36.27095213	43.18283956	50.22509126	22.36586095	33.53288398	31.12909302	37.29427053	35.44904878	52.17299519	40.92251554
Ubxn6	28.58794257	28.46088504	25.01444975	24.22451975	29.03638088	25.89731268	24.8792365	25.94091085	22.74040886	28.01618372	25.72914831	22.48489865
Eef1akmt2	30.0173397	25.79267707	27.51589472	32.65043967	27.46684678	31.78306556	42.18653146	35.57610631	28.19810699	41.1666373	32.87613395	38.67402568
Siah1a	48.59950236	56.92177009	31.26806218	51.60875948	45.51648895	38.84596902	32.45117805	50.39948393	39.11350324	52.60181432	47.8848038	36.87523378
Cntnap5c	58.60528226	40.91252225	26.26517223	42.12959957	46.301256	38.84596902	63.82065016	68.18753709	63.67314481	45.74070811	37.16432534	60.25952838
Mex3d	31.44673682	34.68670365	33.76950716	23.17127977	25.11254563	27.07446326	42.18653146	34.83493742	32.74618876	31.44673682	24.29975118	28.78067027
Agbl1	21.44095693	12.45163721	16.25939234	11.58563988	22.75824448	20.0115598	16.22558902	23.7174042	24.55964157	12.00693588	13.57927272	17.98791892
Zfp81	21.44095693	20.45626113	23.76372726	24.22451975	24.32777858	29.42876441	25.96094244	25.19974197	35.47503782	28.58794257	20.72625836	29.23036824
Cdc42se2	40.02311959	42.69132757	43.77528706	37.91663962	33.74498319	30.60591498	34.61458992	51.14065282	38.20388689	30.87497797	34.30553108	44.52009932
Gal3st4	24.29975118	22.23506644	31.26806218	28.43747971	34.52975024	31.78306556	24.8792365	28.90558637	30.0173397	29.73146027	21.44095693	22.48489865
Phlpp1	41.45251672	48.02774351	52.53034447	43.18283956	50.22509126	42.37742075	54.08529675	48.17597729	42.75196866	44.02543155	51.45829662	41.82191149
Herpud1	21.44095693	22.23506644	26.26517223	15.79859984	27.46684678	27.07446326	29.20606024	25.19974197	23.65002521	24.01387176	32.87613395	23.83399257
1700016K19Rik	25.72914831	13.34103986	30.0173397	22.11803978	25.11254563	22.36586095	21.6341187	24.45857309	17.28271073	26.30090716	22.15565549	18.88731486
P2ry4	24.29975118	23.1244691	26.26517223	32.65043967	23.54301153	29.42876441	32.45117805	28.16441749	28.19810699	33.16201338	36.44962677	23.83399257
Polr3h	15.72336841	26.68207973	22.51300477	33.70367966	22.75824448	22.36586095	19.47070683	31.8702619	30.0173397	28.58794257	30.0173397	24.73338851
Npffr2	20.0115598	14.23044252	33.76950716	13.69211986	17.26487512	22.36586095	23.79753057	25.94091085	26.37887428	23.44211291	21.44095693	21.5855027
Olfr775	31.44673682	32.01849568	26.26517223	31.59719968	45.51648895	32.96021614	27.04264837	25.94091085	35.47503782	38.87960189	34.30553108	24.28369054
Cnot1	28.58794257	27.57148239	31.26806218	32.65043967	29.82114793	29.42876441	28.12435431	33.35259966	45.48081772	26.30090716	31.44673682	32.37825405
Thoc2l	38.59372247	41.80192491	25.01444975	37.91663962	28.25161383	28.25161383	27.04264837	27.42324861	24.55964157	25.72914831	37.16432534	31.92855608
Usp22	37.16432534	43.58073023	37.52167462	34.75691965	36.88405139	48.26317363	40.02311959	34.09376854	39.11350324	43.4536727	46.45540667	37.77462973
Sox13	21.44095693	22.23506644	30.0173397	22.11803978	29.82114793	30.60591498	20.55241276	28.16441749	20.92117615	21.1550775	21.44095693	18.88731486
Dner	31.44673682	44.47013288	23.76372726	40.02311959	40.02311959	41.20027017	31.36947211	42.98779512	30.92695605	33.16201338	43.59661242	40.92251554
Cacnb2	31.44673682	24.01387176	28.76661721	29.4907197	33.74498319	25.89731268	30.28776618	28.90558637	21.83079251	39.45136074	43.59661242	29.68006622
Smg9	37.16432534	29.3502877	35.02022965	29.4907197	35.31451729	31.78306556	27.04264837	31.12909302	31.8365724	31.44673682	34.30553108	34.62674392
Ly6g5c	28.58794257	21.34566378	40.02311959	24.22451975	22.75824448	27.07446326	34.61458992	31.12909302	33.65580511	37.73608419	25.72914831	23.83399257
Pigf	22.87035405	29.3502877	35.02022965	32.65043967	25.11254563	31.78306556	34.61458992	36.31727519	20.92117615	38.87960189	25.72914831	30.12976419
Kbtbd11	17.15276554	23.1244691	25.01444975	15.79859984	26.68207973	25.89731268	23.79753057	25.19974197	26.37887428	12.00693588	19.29686123	19.33701284
Mtmr4	40.02311959	62.25818604	50.02889949	56.87495942	40.02311959	43.55457132	35.69629585	49.65831505	46.39043408	43.4536727	45.02600954	41.82191149
Ccr7	20.0115598	24.01387176	22.51300477	25.27775974	32.17544909	32.96021614	19.47070683	24.45857309	27.28849063	33.73377223	21.44095693	30.57946216
Clk3	27.15854544	48.02774351	28.76661721	31.59719968	35.31451729	37.66881844	30.28776618	31.8702619	36.38465418	30.87497797	35.73492821	31.92855608
Chil1	31.44673682	30.23969036	26.26517223	26.33099973	29.82114793	32.96021614	34.61458992	31.8702619	34.56542147	34.87728993	27.15854544	32.37825405
Lactb2	25.72914831	24.01387176	21.26228228	25.27775974	34.52975024	27.07446326	33.53288398	43.728964	27.28849063	37.73608419	23.58505262	29.23036824
Cby3	15.72336841	16.8986505	26.26517223	18.95831981	15.69534102	30.60591498	21.6341187	27.42324861	20.0115598	26.87266601	20.72625836	20.23640878
Rprml	62.89347365	80.04623919	82.54768416	85.31243914	54.14892651	61.21182997	72.47429764	68.92870597	72.76930835	44.59719041	65.75226791	67.00499797
Pgap6	31.44673682	18.67745581	22.51300477	23.17127977	30.60591498	20.0115598	32.45117805	26.68207973	21.83079251	30.30321912	25.01444975	24.73338851
Hgs	40.02311959	24.90327441	50.02889949	30.54395969	36.09928434	32.96021614	29.20606024	40.02311959	34.56542147	38.30784304	27.15854544	34.17704595
Fam207a	42.88191385	24.01387176	37.52167462	24.22451975	26.68207973	30.60591498	33.53288398	34.83493742	34.56542147	34.87728993	36.44962677	27.43157635
